hex_id,Province,District,DS,Name,Amenity,geometry,Competitor
886110b63bfffff,Eastern,Ampara,Kalmunai,Junction Pharmacy,pharmacy,POINT (81.8178673 7.432762),Pharmacy
886110b61dfffff,Eastern,Ampara,Kalmunai,Vengadeesha Pharmacy,pharmacy,POINT (81.8232457 7.4195776),Pharmacy
886110b657fffff,Eastern,Ampara,Kalmunai,Shanmi Pharmacy,pharmacy,POINT (81.8279899 7.4125749),Pharmacy
886110b657fffff,Eastern,Ampara,Kalmunai,Rafiudeen Herbal Medical Shop,pharmacy,POINT (81.826367 7.4135518),Pharmacy
886110b657fffff,Eastern,Ampara,Kalmunai,Aboo Pharmacy,pharmacy,POINT (81.8263387 7.413577),Pharmacy
886110b657fffff,Eastern,Ampara,Kalmunai,Mowlana Pharmacy,pharmacy,POINT (81.8261799 7.4142825),Pharmacy
886110b655fffff,Eastern,Ampara,Kalmunai,Sabree Marketing services,pharmacy,POINT (81.8337503 7.4096266),Pharmacy
886110b651fffff,Eastern,Ampara,Kalmunai,City Pharmacy,pharmacy,POINT (81.8311366 7.4056647),Pharmacy
886110b659fffff,Eastern,Ampara,Sainthamaruthu,Western Pharmacy à®µà¯à®¸à¯à®à¯à®°à¯à®©à¯ à®®à®°à¯à®¨à¯à®¤à®à®®à¯,pharmacy,POINT (81.8336992 7.396039),Pharmacy
886110b659fffff,Eastern,Ampara,Sainthamaruthu,Royal Pharmacy & Grocery,pharmacy,POINT (81.8338444 7.3961424),Pharmacy
886110b651fffff,Eastern,Ampara,Kalmunai,Sharandip pharmacy,pharmacy,POINT (81.8318045 7.4027708),Pharmacy
886110b651fffff,Eastern,Ampara,Kalmunai,Mediland Private Pharmacy,pharmacy,POINT (81.8318072 7.4031711),Pharmacy
886110b655fffff,Eastern,Ampara,Kalmunai,Mega Medical City - Kalmunai,pharmacy,POINT (81.8367948 7.4101345),Pharmacy
8861157909fffff,Eastern,Ampara,Sammanthurai,New Central Pharma,pharmacy,POINT (81.8054468 7.3691039),Pharmacy
8861157909fffff,Eastern,Ampara,Sammanthurai,KGS Pharmacy,pharmacy,POINT (81.8069818 7.3628753),Pharmacy
8861157909fffff,Eastern,Ampara,Sammanthurai,PMM Pharmacy,pharmacy,POINT (81.8046514 7.3652089),Pharmacy
8861157909fffff,Eastern,Ampara,Sammanthurai,Panadol Health Care Pharmacy,pharmacy,POINT (81.8044499 7.3651078),Pharmacy
8861157955fffff,Eastern,Ampara,Sammanthurai,Shameem Pharmacy,pharmacy,POINT (81.8038892 7.3632071),Pharmacy
8861157955fffff,Eastern,Ampara,Sammanthurai,Nasa Pharmacy Sammanthurai,pharmacy,POINT (81.8034498 7.3623693),Pharmacy
8861157955fffff,Eastern,Ampara,Sammanthurai,Jafas pharmacy,pharmacy,POINT (81.8036292 7.3620931),Pharmacy
8861157955fffff,Eastern,Ampara,Sammanthurai,Gulf Pharmacy,pharmacy,POINT (81.803705 7.3618821),Pharmacy
8861157957fffff,Eastern,Ampara,Sammanthurai,Lanka Pharmacy,pharmacy,POINT (81.7985689 7.3629006),Pharmacy
886115790bfffff,Eastern,Ampara,Sammanthurai,AMS Medical & Grocery,pharmacy,POINT (81.7995107 7.362666),Pharmacy
88611509e5fffff,Eastern,Ampara,Tirukkovil,SC pharmacy,pharmacy,POINT (81.852202 7.115744),Pharmacy
8861156acbfffff,Eastern,Ampara,Uhana,Gampaha Pharmacy,pharmacy,POINT (81.6349876 7.3633338),Pharmacy
8861156acbfffff,Eastern,Ampara,Uhana,Sampath Ayurvedic medical hall,pharmacy,POINT (81.6352645 7.3634092),Pharmacy
88611568cdfffff,Eastern,Ampara,Uhana,Unico Pharmacy,pharmacy,POINT (81.6214682 7.4215768),Pharmacy
8861156817fffff,Eastern,Ampara,Uhana,Osanda Pharmacy,pharmacy,POINT (81.6285159 7.4356207),Pharmacy
8861156ac3fffff,Eastern,Ampara,Uhana,Sampath ayuruweda & grocery,pharmacy,POINT (81.6351716 7.3642424),Pharmacy
88611ed339fffff,North Central,Anuradhapura,Galenbidunuwewa,Sri Bhodhirukkaramaya.,pharmacy,POINT (80.7616812 8.3320392),Pharmacy
88611ed759fffff,North Central,Anuradhapura,Galenbidunuwewa,New Saveesa Pharmacy,pharmacy,POINT (80.6288462 8.246819),Pharmacy
88611e91adfffff,North Central,Anuradhapura,Galnewa,Shan Pharmacy,pharmacy,POINT (80.4788393 8.0365823),Pharmacy
88611e91a9fffff,North Central,Anuradhapura,Galnewa,Sakura Pharmacy,pharmacy,POINT (80.4796546 8.0349244),Pharmacy
88611e9131fffff,North Central,Anuradhapura,Ipalogama,Dinu pharmacy & brain tools,pharmacy,POINT (80.5094326 8.0290808),Pharmacy
886113acbdfffff,North Central,Anuradhapura,Horowpathana,New Praveena Pharmacy,pharmacy,POINT (80.8323154 8.5504119),Pharmacy
88611e98cdfffff,North Central,Anuradhapura,Ipalogama,Tharaka Pharmacy,pharmacy,POINT (80.49769 8.1056043),Pharmacy
88611e98cdfffff,North Central,Anuradhapura,Ipalogama,Unique Pharmacy,pharmacy,POINT (80.4977365 8.1056535),Pharmacy
88611e9aa5fffff,North Central,Anuradhapura,Ipalogama,Rich Animal Vet Business,pharmacy,POINT (80.5101395 8.0981204),Pharmacy
88611eda93fffff,North Central,Anuradhapura,Kahatagasdigiliya,Bollegale Pharmacy,pharmacy,POINT (80.6858632 8.425568),Pharmacy
88611eda97fffff,North Central,Anuradhapura,Kahatagasdigiliya,Health Line Medical Centre,pharmacy,POINT (80.6977847 8.4325718),Pharmacy
88611ec909fffff,North Central,Anuradhapura,Kebithigollewa,The new suwasetha pharmacy,pharmacy,POINT (80.670517 8.6410331),Pharmacy
88611ec909fffff,North Central,Anuradhapura,Kebithigollewa,Suwasetha pharmacy,pharmacy,POINT (80.6709981 8.6403744),Pharmacy
88611164adfffff,North Central,Anuradhapura,Kekirawa,Mahajana Pharmacy Super Center,pharmacy,POINT (80.5992701 8.0364882),Pharmacy
88611164a5fffff,North Central,Anuradhapura,Kekirawa,à¶°à¶±à¶à¶¢à¶º à¶à·à¶°à·à¶½à¶º (à·à·à¶à·à¶½ à¶¶à·à·à·à¶­à· à¶¶à¶©à·),pharmacy,POINT (80.5967388 8.0403945),Pharmacy
88611164a5fffff,North Central,Anuradhapura,Kekirawa,Thenuwara Pharmacy,pharmacy,POINT (80.5978999 8.04044),Pharmacy
88611164a5fffff,North Central,Anuradhapura,Kekirawa,Kekirawa Osu Sala,pharmacy,POINT (80.5965799 8.0415348),Pharmacy
88611164a5fffff,North Central,Anuradhapura,Kekirawa,New Royal Pharmacy,pharmacy,POINT (80.5956776 8.0429285),Pharmacy
88611ecc47fffff,North Central,Anuradhapura,Medawachchiya,Government Veterinary Office,pharmacy,POINT (80.4909806 8.5374813),Pharmacy
88611ecc41fffff,North Central,Anuradhapura,Medawachchiya,Vidusahani Pharmacy and Grocery,pharmacy,POINT (80.4965097 8.5331198),Pharmacy
88611ecc47fffff,North Central,Anuradhapura,Medawachchiya,Asiri Pharmacy,pharmacy,POINT (80.4934195 8.5382196),Pharmacy
88611ecc47fffff,North Central,Anuradhapura,Medawachchiya,D pharmacy,pharmacy,POINT (80.4914468 8.5395669),Pharmacy
88611ecc47fffff,North Central,Anuradhapura,Medawachchiya,KBJ Pharmacy,pharmacy,POINT (80.4920133 8.5412712),Pharmacy
88611ecde3fffff,North Central,Anuradhapura,Medawachchiya,pharmax pharmacy,pharmacy,POINT (80.4698982 8.6126359),Pharmacy
88611ec633fffff,North Central,Anuradhapura,Mihinthale,District Veterinary Investigation Center Anuradhapura,pharmacy,POINT (80.4504578 8.3551467),Pharmacy
88611ec6e5fffff,North Central,Anuradhapura,Mihinthale,Asanka Saloon,pharmacy,POINT (80.4412 8.35439),Pharmacy
88611ec759fffff,North Central,Anuradhapura,Mihinthale,Lakidu pharmacy And Grocery,pharmacy,POINT (80.5063 8.357968),Pharmacy
88611ec665fffff,North Central,Anuradhapura,Mihinthale,D,pharmacy,POINT (80.5 8.35),Pharmacy
88611ec6e7fffff,North Central,Anuradhapura,Mihinthale,New sarath pharmacy,pharmacy,POINT (80.4314661 8.3549444),Pharmacy
88611ec6abfffff,North Central,Anuradhapura,Nuwaragam Palatha East,Shehan Pharmacy & Grocery,pharmacy,POINT (80.4183011 8.3560769),Pharmacy
88611ec6abfffff,North Central,Anuradhapura,Nuwaragam Palatha East,Lalavi Pharmacy,pharmacy,POINT (80.4187839 8.3555504),Pharmacy
88611ec6a3fffff,North Central,Anuradhapura,Nuwaragam Palatha Central,Health First Pharmacy,pharmacy,POINT (80.4171097 8.3573268),Pharmacy
88611ec6adfffff,North Central,Anuradhapura,Nuwaragam Palatha Central,supermix Anuradhapura,pharmacy,POINT (80.4300928 8.3641507),Pharmacy
88611ec691fffff,North Central,Anuradhapura,Nuwaragam Palatha Central,Well Wish Pharmacy,pharmacy,POINT (80.3996903 8.3280869),Pharmacy
88611e1369fffff,North Central,Anuradhapura,Nuwaragam Palatha Central,First Care Pharmacy And Grocery,pharmacy,POINT (80.381763 8.3425079),Pharmacy
88611e89a5fffff,North Central,Anuradhapura,Nuwaragam Palatha East,Lasini pharmacy and grocery,pharmacy,POINT (80.3964826 8.3189212),Pharmacy
88611e89a5fffff,North Central,Anuradhapura,Nuwaragam Palatha East,Sahana pharamacy,pharmacy,POINT (80.3975051 8.317497),Pharmacy
88611e89a5fffff,North Central,Anuradhapura,Nuwaragam Palatha East,Chamee Pharma (Pvt) Ltd,pharmacy,POINT (80.3974269 8.3172481),Pharmacy
88611e89a5fffff,North Central,Anuradhapura,Nuwaragam Palatha East,New City Pharmacy,pharmacy,POINT (80.3976247 8.3174336),Pharmacy
88611e89e7fffff,North Central,Anuradhapura,Nuwaragam Palatha East,Saloon safron,pharmacy,POINT (80.4016893 8.3007804),Pharmacy
88611ec6dbfffff,North Central,Anuradhapura,Nuwaragam Palatha East,i bird pharmacy,pharmacy,POINT (80.4076538 8.3078631),Pharmacy
88611e89e5fffff,North Central,Anuradhapura,Nuwaragam Palatha East,Udira pharamacy and grocery,pharmacy,POINT (80.4132499 8.2989275),Pharmacy
88611ec68bfffff,North Central,Anuradhapura,Nuwaragam Palatha East,Harcourts Pharmacy (Anuradhapura),pharmacy,POINT (80.413178 8.3322628),Pharmacy
88611ec68bfffff,North Central,Anuradhapura,Nuwaragam Palatha East,Ayurveda corporation,pharmacy,POINT (80.4103615 8.3317181),Pharmacy
88611ec68bfffff,North Central,Anuradhapura,Nuwaragam Palatha East,CP Pharmacy,pharmacy,POINT (80.4096279 8.3321716),Pharmacy
88611ec68bfffff,North Central,Anuradhapura,Nuwaragam Palatha East,Amaya Pharmacuticals,pharmacy,POINT (80.410101 8.3265274),Pharmacy
88611ec68bfffff,North Central,Anuradhapura,Nuwaragam Palatha East,Suwa Sewana Hospital Anuradhapura,pharmacy,POINT (80.4094859 8.3270568),Pharmacy
88611ec68bfffff,North Central,Anuradhapura,Nuwaragam Palatha East,New Pharmacy.,pharmacy,POINT (80.4089609 8.3273832),Pharmacy
88611ec6d7fffff,North Central,Anuradhapura,Nuwaragam Palatha East,Rajya Osu Sala,pharmacy,POINT (80.409878 8.3262531),Pharmacy
88611ec683fffff,North Central,Anuradhapura,Nuwaragam Palatha East,Chamee Pharmaceutical,pharmacy,POINT (80.4112664 8.3357749),Pharmacy
88611ec683fffff,North Central,Anuradhapura,Nuwaragam Palatha East,My Vision Opticals,pharmacy,POINT (80.4113754 8.3360519),Pharmacy
88611ec6d5fffff,North Central,Anuradhapura,Nuwaragam Palatha East,Isiwara Pharmacy,pharmacy,POINT (80.415246 8.323131),Pharmacy
88611e8923fffff,North Central,Anuradhapura,Nuwaragam Palatha East,EIFFEL PHARMACY,pharmacy,POINT (80.4447443 8.3029471),Pharmacy
88611e8931fffff,North Central,Anuradhapura,Nuwaragam Palatha East,Sisara Pharmacy & Family Care,pharmacy,POINT (80.429614 8.297197),Pharmacy
88611e8931fffff,North Central,Anuradhapura,Nuwaragam Palatha East,Sasidi Pharmacy and Grocery,pharmacy,POINT (80.4276164 8.2967089),Pharmacy
88611e8939fffff,North Central,Anuradhapura,Nuwaragam Palatha East,Sisara Pharmacy,pharmacy,POINT (80.4337118 8.2958872),Pharmacy
88611ec6d3fffff,North Central,Anuradhapura,Nuwaragam Palatha East,I Bird Pharamaceuticals,pharmacy,POINT (80.4039996 8.311601),Pharmacy
88611ec6d7fffff,North Central,Anuradhapura,Nuwaragam Palatha East,Vet plus animal clinic,pharmacy,POINT (80.4055862 8.3199415),Pharmacy
88611ec699fffff,North Central,Anuradhapura,Nuwaragam Palatha East,Sarath Pharmacy Retail,pharmacy,POINT (80.4004213 8.3204889),Pharmacy
88611ec699fffff,North Central,Anuradhapura,Nuwaragam Palatha East,Isindu Ayurweda Oushadhalaya,pharmacy,POINT (80.4036 8.3220741),Pharmacy
88611ec699fffff,North Central,Anuradhapura,Nuwaragam Palatha East,Chamee Pharmacy,pharmacy,POINT (80.402635 8.322301),Pharmacy
88611ec699fffff,North Central,Anuradhapura,Nuwaragam Palatha East,Chami Phamaceuticals,pharmacy,POINT (80.4029328 8.3226831),Pharmacy
88611e89adfffff,North Central,Anuradhapura,Nuwaragam Palatha East,New shehan pharmacy and grocery,pharmacy,POINT (80.3990754 8.3090717),Pharmacy
88611ec699fffff,North Central,Anuradhapura,Nuwaragam Palatha East,Sarath Pharmacy,pharmacy,POINT (80.4030589 8.3232136),Pharmacy
88611ec6d7fffff,North Central,Anuradhapura,Nuwaragam Palatha East,Shan Pharma Holdings (Pvt) Ltd. W|S Outlet,pharmacy,POINT (80.4042198 8.3232743),Pharmacy
88611ec6d7fffff,North Central,Anuradhapura,Nuwaragam Palatha East,Family Care,pharmacy,POINT (80.4052103 8.3232129),Pharmacy
88611ec699fffff,North Central,Anuradhapura,Nuwaragam Palatha East,Harcourts Super Drugs (Pvt) Ltd,pharmacy,POINT (80.4035114 8.3235208),Pharmacy
88611ec6d7fffff,North Central,Anuradhapura,Nuwaragam Palatha East,Family Care Pharmacy and Grocery,pharmacy,POINT (80.4050072 8.3237156),Pharmacy
88611ec6d5fffff,North Central,Anuradhapura,Nuwaragam Palatha East,Medisus School Of Pharmacy,pharmacy,POINT (80.4158613 8.3183979),Pharmacy
88611ec6d1fffff,North Central,Anuradhapura,Nuwaragam Palatha East,Hiru Pharmacy,pharmacy,POINT (80.4139023 8.3159032),Pharmacy
88611ec687fffff,North Central,Anuradhapura,Nuwaragam Palatha East,CPM Animal care,pharmacy,POINT (80.4131083 8.3422383),Pharmacy
88611e8989fffff,North Central,Anuradhapura,Nachchaduwa,Shasika Pharmacy,pharmacy,POINT (80.3931075 8.2792009),Pharmacy
88611e8b31fffff,North Central,Anuradhapura,Nachchaduwa,The Moscow Pharamacy,pharmacy,POINT (80.4594601 8.2479906),Pharmacy
88611e89b9fffff,North Central,Anuradhapura,Nachchaduwa,Better Life Pharmacy,pharmacy,POINT (80.3769173 8.296194),Pharmacy
88611e175dfffff,North Central,Anuradhapura,Nochchiyagama,Dedunu Pharmacy,pharmacy,POINT (80.2101026 8.2642883),Pharmacy
88611e175dfffff,North Central,Anuradhapura,Nochchiyagama,Pragathi Pharmacy,pharmacy,POINT (80.2100857 8.264547),Pharmacy
88611e8dbdfffff,North Central,Anuradhapura,Nochchiyagama,Yakkala Wickrmarachi Hospital,pharmacy,POINT (80.2284183 8.2524883),Pharmacy
8861132f6bfffff,North Central,Anuradhapura,Padaviya,S.A.Distributors,pharmacy,POINT (80.7778713 8.9077538),Pharmacy
88611129adfffff,North Central,Anuradhapura,Palagala,Pubbogama pharmacy,pharmacy,POINT (80.5965262 7.9286512),Pharmacy
88611129adfffff,North Central,Anuradhapura,Palagala,silmy stores ayurwedhic osuhala,pharmacy,POINT (80.5970373 7.9285666),Pharmacy
88611160c1fffff,North Central,Anuradhapura,Palugaswewa,Suwa Sampatha Medical Lab,pharmacy,POINT (80.7568315 8.0387266),Pharmacy
88611e8cc9fffff,North Central,Anuradhapura,Rajanganaya,NATURE PHARMCY,pharmacy,POINT (80.220566 8.163821),Pharmacy
88611e8cc9fffff,North Central,Anuradhapura,Rajanganaya,Nature pharmacy & Health care center,pharmacy,POINT (80.2205345 8.163793),Pharmacy
88611e8ccbfffff,North Central,Anuradhapura,Rajanganaya,Sandamini Pharmacy,pharmacy,POINT (80.2182245 8.1632141),Pharmacy
88611e8ccbfffff,North Central,Anuradhapura,Rajanganaya,Harshani pharmacy,pharmacy,POINT (80.2166387 8.1647601),Pharmacy
88611ec569fffff,North Central,Anuradhapura,Rambewa,Rambewa Pharmacy,pharmacy,POINT (80.5062136 8.4416328),Pharmacy
88611ec569fffff,North Central,Anuradhapura,Rambewa,Suwasarana,pharmacy,POINT (80.506677 8.442531),Pharmacy
88611e8123fffff,North Central,Anuradhapura,Thalawa,Pathirana pharmacy,pharmacy,POINT (80.411112 8.14606),Pharmacy
88611e8161fffff,North Central,Anuradhapura,Thalawa,SHANI PHARMACY,pharmacy,POINT (80.4313488 8.1347475),Pharmacy
88611e8ac5fffff,North Central,Anuradhapura,Thalawa,THK DISTRIBUTORS,pharmacy,POINT (80.4031849 8.1688428),Pharmacy
88611e8883fffff,North Central,Anuradhapura,Thalawa,M.N. PHARMACY,pharmacy,POINT (80.3490864 8.2340532),Pharmacy
88611e8887fffff,North Central,Anuradhapura,Thalawa,Dinusha Pharmacy,pharmacy,POINT (80.3510437 8.2364716),Pharmacy
88611e8e21fffff,North Central,Anuradhapura,Thambuththegama,Mahaweli Pharmacy,pharmacy,POINT (80.2945941 8.1528593),Pharmacy
88611e8e21fffff,North Central,Anuradhapura,Thambuththegama,Family pharmacy,pharmacy,POINT (80.2965354 8.155443),Pharmacy
88611e8e21fffff,North Central,Anuradhapura,Thambuththegama,Galle Medical Osuhala,pharmacy,POINT (80.2940917 8.1497174),Pharmacy
88611e8e21fffff,North Central,Anuradhapura,Thambuththegama,Galle Medicals,pharmacy,POINT (80.2973597 8.1568314),Pharmacy
88611ed69dfffff,North Central,Anuradhapura,Thirappane,LAHIRU PHARMACY,pharmacy,POINT (80.5225898 8.2184917),Pharmacy
88610258b5fffff,Uva,Badulla,Badulla,Dinaraa Pharmacy and Grocery,pharmacy,POINT (81.0566164 7.0014745),Pharmacy
8861025887fffff,Uva,Badulla,Badulla,SWASTHA Pharmacy,pharmacy,POINT (81.0685712 6.9849878),Pharmacy
8861025883fffff,Uva,Badulla,Badulla,Viharagoda pharmacy,pharmacy,POINT (81.0627443 6.9842786),Pharmacy
8861025883fffff,Uva,Badulla,Badulla,New Pharmacy,pharmacy,POINT (81.0600232 6.979066),Pharmacy
88610258b9fffff,Uva,Badulla,Badulla,Heladiva Herbal Dispensary,pharmacy,POINT (81.060019 6.9852151),Pharmacy
88610258b9fffff,Uva,Badulla,Badulla,Badulla Apothecaries,pharmacy,POINT (81.0599721 6.9858065),Pharmacy
88610258b9fffff,Uva,Badulla,Badulla,UNITED PHARMACY BADULLA,pharmacy,POINT (81.0574484 6.9885163),Pharmacy
88610258b9fffff,Uva,Badulla,Badulla,Gavis Pharmacy,pharmacy,POINT (81.0587964 6.9884302),Pharmacy
88610258b9fffff,Uva,Badulla,Badulla,Lanka Chemists,pharmacy,POINT (81.0594056 6.9880196),Pharmacy
88610258b9fffff,Uva,Badulla,Badulla,Sun Osusala Pharmacy Badulla,pharmacy,POINT (81.057888 6.9885263),Pharmacy
88610258b9fffff,Uva,Badulla,Badulla,Rajya Osusala à¶»à·à¶¢à·âà¶º à¶à·à·à·à¶½,pharmacy,POINT (81.0536657 6.9907329),Pharmacy
88610258bbfffff,Uva,Badulla,Badulla,"Sahasa Delivery Badulla - Food, Grocery, Cake, Gift online order & home deliver service",pharmacy,POINT (81.0518974 6.9898864),Pharmacy
88610258b9fffff,Uva,Badulla,Badulla,Vision Pharmacy à·à·à·à¶±à· à·à·à¶¸à·à·,pharmacy,POINT (81.0540423 6.9907817),Pharmacy
8861025563fffff,Uva,Badulla,Bandarawela,New Manoja Pharmacy,pharmacy,POINT (80.9883766 6.82976),Pharmacy
8861025563fffff,Uva,Badulla,Bandarawela,Central Pharmacy Bandarawela,pharmacy,POINT (80.9900913 6.830721),Pharmacy
8861025563fffff,Uva,Badulla,Bandarawela,Luckie Land Pharmacy & Grocery,pharmacy,POINT (80.9898243 6.8309644),Pharmacy
8861025569fffff,Uva,Badulla,Bandarawela,Prabaharan Agencies,pharmacy,POINT (80.9981576 6.825878),Pharmacy
8861025529fffff,Uva,Badulla,Bandarawela,L & K Agro,pharmacy,POINT (80.9858063 6.8360541),Pharmacy
8861025529fffff,Uva,Badulla,Bandarawela,New Samurdhi Medicare Pharmacy,pharmacy,POINT (80.9852065 6.8406589),Pharmacy
8861025521fffff,Uva,Badulla,Bandarawela,Arogya ayurvedic osuhala,pharmacy,POINT (80.9832351 6.8443142),Pharmacy
88610251cdfffff,Uva,Badulla,Ella,Sri Saai Medicals,pharmacy,POINT (81.0948532 6.8605154),Pharmacy
8861024349fffff,Uva,Badulla,Ella,Lakjana Pharmacy and Grocery,pharmacy,POINT (81.0587335 6.9027793),Pharmacy
8861024063fffff,Uva,Badulla,Hali-Ela,Greenro medicals,pharmacy,POINT (80.9897529 6.9361031),Pharmacy
8861024063fffff,Uva,Badulla,Hali-Ela,Ettampitiya Pharmacy,pharmacy,POINT (80.9911167 6.9371831),Pharmacy
8861024149fffff,Uva,Badulla,Hali-Ela,S.S PHARMACY AND GROCERY,pharmacy,POINT (81.0318471 6.9547954),Pharmacy
8861025519fffff,Uva,Badulla,Haputale,Aluth Pharmacy,pharmacy,POINT (80.9569957 6.8067723),Pharmacy
8861025519fffff,Uva,Badulla,Haputale,Suvana Pharmacy,pharmacy,POINT (80.9571982 6.8081762),Pharmacy
8861025519fffff,Uva,Badulla,Haputale,Thilakna Pharmacy Diyathalawa,pharmacy,POINT (80.9572166 6.8082589),Pharmacy
886102546bfffff,Uva,Badulla,Haputale,Hidgra Pharmacy,pharmacy,POINT (80.9607922 6.7689626),Pharmacy
88610254d7fffff,Uva,Badulla,Haldummulla,"Government Veterinary Office, Haldummulla",pharmacy,POINT (80.8763531 6.761195),Pharmacy
88610252b1fffff,Uva,Badulla,Haldummulla,Poonagala Pharmacy,pharmacy,POINT (81.0458519 6.7822676),Pharmacy
886102cd81fffff,Uva,Badulla,Haldummulla,Misriswatta Ayurveda Production Centre,pharmacy,POINT (81.0327502 6.7109076),Pharmacy
886102574bfffff,Uva,Badulla,Haldummulla,M.G.LUXIMY PHARMACY,pharmacy,POINT (81.0178369 6.7431234),Pharmacy
88611186d3fffff,Uva,Badulla,Kandeketiya,Gayani Pharmacy,pharmacy,POINT (81.0044906 7.1703907),Pharmacy
88611196c5fffff,Uva,Badulla,Lunugala,Chamara Pharmacy,pharmacy,POINT (81.154076 7.0772039),Pharmacy
8861111661fffff,Uva,Badulla,Mahiyanganaya,farmacy,pharmacy,POINT (81.0183918 7.4687767),Pharmacy
886111bb55fffff,Uva,Badulla,Mahiyanganaya,Methsilu Pharmacy,pharmacy,POINT (80.9939131 7.3411402),Pharmacy
8861111669fffff,Uva,Badulla,Mahiyanganaya,Toraana Pharmacy,pharmacy,POINT (81.0174917 7.4629169),Pharmacy
886111bb43fffff,Uva,Badulla,Mahiyanganaya,SUNCARE PHARMACY,pharmacy,POINT (80.9976546 7.3394043),Pharmacy
886111bb55fffff,Uva,Badulla,Mahiyanganaya,Tharani Pharmacy,pharmacy,POINT (80.9924387 7.3394807),Pharmacy
886111bb55fffff,Uva,Badulla,Mahiyanganaya,New city medicals,pharmacy,POINT (80.992608 7.3385453),Pharmacy
886111bb55fffff,Uva,Badulla,Mahiyanganaya,Prasanna Pharmacy,pharmacy,POINT (80.9924236 7.3383239),Pharmacy
886111bb59fffff,Uva,Badulla,Mahiyanganaya,Mahiyangana Pharmacy,pharmacy,POINT (80.9916128 7.3292918),Pharmacy
8861024909fffff,Uva,Badulla,Meegahakiula,Induwara Pharmacy,pharmacy,POINT (81.0478156 7.1375606),Pharmacy
8861025a2bfffff,Uva,Badulla,Passara,Reegal Pharmacy,pharmacy,POINT (81.1570165 6.9353385),Pharmacy
8861025a3dfffff,Uva,Badulla,Passara,Dj Pharmacy,pharmacy,POINT (81.1526976 6.9349088),Pharmacy
8861025a3dfffff,Uva,Badulla,Passara,Calisto Pharmacy,pharmacy,POINT (81.1523718 6.9349732),Pharmacy
88610240a1fffff,Uva,Badulla,Uvaparanagama,Suwan Pharmacy,pharmacy,POINT (80.9252554 6.9552623),Pharmacy
886102456dfffff,Uva,Badulla,Uvaparanagama,Himbiliyagaha Madiththa Pharmacy,pharmacy,POINT (80.889752 6.9384895),Pharmacy
88610240dbfffff,Uva,Badulla,Welimada,Fc 4Ne Kadhe,pharmacy,POINT (80.9103438 6.9056619),Pharmacy
88610240dbfffff,Uva,Badulla,Welimada,Renuza Pharmacy,pharmacy,POINT (80.9109237 6.9052847),Pharmacy
8861024753fffff,Uva,Badulla,Welimada,Kumara Pharmacy,pharmacy,POINT (80.875501 6.8613299),Pharmacy
886102442dfffff,Uva,Badulla,Welimada,Central Pharmacy Boragas,pharmacy,POINT (80.8405054 6.9080548),Pharmacy
88610240dbfffff,Uva,Badulla,Welimada,Mandala Distributors,pharmacy,POINT (80.90595 6.9033075),Pharmacy
8861024427fffff,Uva,Badulla,Welimada,Lanka Medicals,pharmacy,POINT (80.8314643 6.9166169),Pharmacy
886102428bfffff,Uva,Badulla,Welimada,New Lakjana Pharmacy and Grocery,pharmacy,POINT (80.9436048 6.8685286),Pharmacy
88611036cbfffff,Eastern,Batticaloa,Eravur Pattu,Bow Bow's,pharmacy,POINT (81.5894824 7.7861202),Pharmacy
88611cb101fffff,Western,Colombo,Thimbirigasyaya,Medicap pharmaceuticals,pharmacy,POINT (79.8750639 6.9261163),Pharmacy
88611cb101fffff,Western,Colombo,Thimbirigasyaya,Chathusanda Pharmacy,pharmacy,POINT (79.8723001 6.924976),Pharmacy
88611cb105fffff,Western,Colombo,Thimbirigasyaya,à¶¯à¶»à·à·à¶± à·à·à¶à·à¶½ à¶¶à·à·à·à¶­à· à·à·à·à¶³ à·à·à¶½,pharmacy,POINT (79.8778271 6.9298152),Pharmacy
88611cb105fffff,Western,Colombo,Thimbirigasyaya,The Drug House,pharmacy,POINT (79.877305 6.9304587),Pharmacy
88611cb105fffff,Western,Colombo,Thimbirigasyaya,Safeway Pharmacy,pharmacy,POINT (79.8775175 6.9305499),Pharmacy
88611cb10bfffff,Western,Colombo,Thimbirigasyaya,Osara pharmacy & grocery,pharmacy,POINT (79.8716705 6.9216274),Pharmacy
88611cb10bfffff,Western,Colombo,Thimbirigasyaya,Singhe Pharmacy,pharmacy,POINT (79.8717749 6.9209248),Pharmacy
88611cb107fffff,Western,Colombo,Colombo,United Pharmacy,pharmacy,POINT (79.8713538 6.9300388),Pharmacy
88611cb105fffff,Western,Colombo,Thimbirigasyaya,Alpha Medicals,pharmacy,POINT (79.8781988 6.9311577),Pharmacy
88611cb105fffff,Western,Colombo,Thimbirigasyaya,New Colombo Pharmacy,pharmacy,POINT (79.8798324 6.9302585),Pharmacy
88611cb103fffff,Western,Colombo,Colombo,Siri Medical Stores,pharmacy,POINT (79.8693724 6.9228982),Pharmacy
88611cb105fffff,Western,Colombo,Thimbirigasyaya,Westen Pharmacy,pharmacy,POINT (79.8782523 6.9317802),Pharmacy
88611cb103fffff,Western,Colombo,Colombo,Asian Pharmacy,pharmacy,POINT (79.8692352 6.9295063),Pharmacy
88611cb107fffff,Western,Colombo,Colombo,Royal Pharmacy,pharmacy,POINT (79.8701153 6.9314545),Pharmacy
